latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.53423,75.74625,328.73,1.01,1.01,2026-05-05,0956,Aqua,MODIS,76,6.1NRT,310.48,10.79,D
30.53109,75.7259,330.95,1.02,1.01,2026-05-05,0956,Aqua,MODIS,72,6.1NRT,310.57,12.8,D
30.45103,75.15753,322.46,1.04,1.02,2026-05-05,0956,Aqua,MODIS,63,6.1NRT,306.49,8.07,D
30.56356,75.76112,330.09,1.01,1.01,2026-05-05,0956,Aqua,MODIS,78,6.1NRT,308.56,12.23,D
30.61187,75.78252,326.33,1.01,1.01,2026-05-05,0956,Aqua,MODIS,72,6.1NRT,308.64,8.2,D
30.63112,75.83573,328.67,1.01,1,2026-05-05,0956,Aqua,MODIS,56,6.1NRT,310.04,11.5,D
30.63984,75.83392,335.87,1.01,1,2026-05-05,0956,Aqua,MODIS,84,6.1NRT,309,21.37,D
30.62038,75.64896,334.57,1.02,1.01,2026-05-05,0956,Aqua,MODIS,83,6.1NRT,309.85,19.46,D
30.6188,75.63875,336.95,1.02,1.01,2026-05-05,0956,Aqua,MODIS,85,6.1NRT,309.88,22.87,D
30.64482,75.74902,324.06,1.01,1.01,2026-05-05,0956,Aqua,MODIS,56,6.1NRT,306.41,7.36,D
30.64326,75.73885,323.19,1.01,1.01,2026-05-05,0956,Aqua,MODIS,42,6.1NRT,306.06,6.57,D
30.58273,75.34931,325.79,1.03,1.01,2026-05-05,0956,Aqua,MODIS,66,6.1NRT,305.85,8.82,D
30.65355,75.7472,327.75,1.01,1.01,2026-05-05,0956,Aqua,MODIS,63,6.1NRT,306.86,12.11,D
30.59449,75.2504,325.98,1.04,1.02,2026-05-05,0956,Aqua,MODIS,65,6.1NRT,307.77,10.94,D
30.59286,75.24,325.47,1.04,1.02,2026-05-05,0956,Aqua,MODIS,57,6.1NRT,306.27,10.37,D
30.57919,75.03751,324.3,1.05,1.02,2026-05-05,0956,Aqua,MODIS,68,6.1NRT,308.78,7.83,D
30.62905,75.29664,328.87,1.03,1.02,2026-05-05,0956,Aqua,MODIS,76,6.1NRT,307.84,14.41,D
30.67136,75.37744,333.65,1.03,1.01,2026-05-05,0956,Aqua,MODIS,82,6.1NRT,306.98,21.64,D
30.70255,75.40278,325.46,1.03,1.01,2026-05-05,0956,Aqua,MODIS,52,6.1NRT,306.38,10.45,D
30.67722,75.18321,324.35,1.04,1.02,2026-05-05,0956,Aqua,MODIS,70,6.1NRT,306.77,8.28,D
30.80445,75.64036,323.01,1.02,1.01,2026-05-05,0956,Aqua,MODIS,69,6.1NRT,301.84,11.81,D
30.71529,75.07201,328.12,1.04,1.02,2026-05-05,0956,Aqua,MODIS,77,6.1NRT,305.09,13.7,D
30.73444,74.90432,320.04,1.06,1.03,2026-05-05,0956,Aqua,MODIS,60,6.1NRT,300.59,8.39,D
30.9678,75.38156,323.6,1.02,1.01,2026-05-05,0956,Aqua,MODIS,46,6.1NRT,301.87,9.71,D
30.92871,74.95907,319.14,1.05,1.02,2026-05-05,0956,Aqua,MODIS,55,6.1NRT,301.57,5.83,D
31.08573,75.91575,320.83,1.01,1,2026-05-05,0956,Aqua,MODIS,37,6.1NRT,303.54,6.2,D
31.10245,75.88491,325.73,1.01,1,2026-05-05,0956,Aqua,MODIS,74,6.1NRT,306.34,11.84,D
31.07869,75.43667,323.99,1.02,1.01,2026-05-05,0956,Aqua,MODIS,73,6.1NRT,305.15,9.96,D
31.06374,75.10777,322.22,1.04,1.02,2026-05-05,0956,Aqua,MODIS,17,6.1NRT,304.16,8.93,D
31.14364,75.2034,320.9,1.03,1.01,2026-05-05,0956,Aqua,MODIS,64,6.1NRT,304.31,7.6,D
31.33793,75.01299,327.37,1.04,1.02,2026-05-05,0956,Aqua,MODIS,77,6.1NRT,306.05,12.94,D
31.37596,75.08047,319.2,1.03,1.02,2026-05-05,0956,Aqua,MODIS,48,6.1NRT,301.52,5.59,D
31.48524,75.72795,323.13,1.01,1,2026-05-05,0956,Aqua,MODIS,74,6.1NRT,306.7,8.67,D
31.48368,75.71775,342.14,1.01,1,2026-05-05,0956,Aqua,MODIS,91,6.1NRT,306.73,35.15,D
31.48501,75.43185,323.94,1.02,1.01,2026-05-05,0956,Aqua,MODIS,57,6.1NRT,305.9,9.15,D
31.48343,75.42156,322.35,1.02,1.01,2026-05-05,0956,Aqua,MODIS,43,6.1NRT,305.55,7.72,D
31.59993,75.50134,327.25,1.01,1.01,2026-05-05,0956,Aqua,MODIS,78,6.1NRT,303.48,16.34,D
31.54417,75.08578,323.68,1.03,1.01,2026-05-05,0956,Aqua,MODIS,59,6.1NRT,305.2,11.41,D
31.62683,75.55917,325.96,1.01,1,2026-05-05,0956,Aqua,MODIS,67,6.1NRT,304.34,10.91,D
31.5357,74.85958,330.09,1.04,1.02,2026-05-05,0956,Aqua,MODIS,80,6.1NRT,308.97,14.4,D
31.61385,75.12454,323.08,1.03,1.01,2026-05-05,0956,Aqua,MODIS,71,6.1NRT,307.57,6.64,D
31.60469,75.00769,322.29,1.03,1.02,2026-05-05,0956,Aqua,MODIS,69,6.1NRT,307.37,6.86,D
31.65376,75.19627,323.1,1.02,1.01,2026-05-05,0956,Aqua,MODIS,69,6.1NRT,307,6.32,D
31.72707,75.55342,327.31,1.01,1,2026-05-05,0956,Aqua,MODIS,43,6.1NRT,302.06,12.18,D
31.66378,75.08649,322.05,1.03,1.01,2026-05-05,0956,Aqua,MODIS,69,6.1NRT,307.09,5.96,D
31.60879,74.73919,327.3,1.05,1.02,2026-05-05,0956,Aqua,MODIS,76,6.1NRT,308.21,12.16,D
31.65118,74.94851,324.7,1.04,1.02,2026-05-05,0956,Aqua,MODIS,73,6.1NRT,309.16,8.62,D
31.73674,75.38148,325.36,1.02,1.01,2026-05-05,0956,Aqua,MODIS,75,6.1NRT,306.44,8.62,D
31.73516,75.37117,324.64,1.02,1.01,2026-05-05,0956,Aqua,MODIS,74,6.1NRT,306.78,7.81,D
31.68256,74.97421,324.42,1.03,1.02,2026-05-05,0956,Aqua,MODIS,72,6.1NRT,308.34,8.12,D
31.61007,74.5172,319.97,1.07,1.03,2026-05-05,0956,Aqua,MODIS,47,6.1NRT,303.38,7.35,D
31.77045,75.34631,322.52,1.02,1.01,2026-05-05,0956,Aqua,MODIS,70,6.1NRT,305.24,7.52,D
31.68667,74.81403,322.18,1.04,1.02,2026-05-05,0956,Aqua,MODIS,61,6.1NRT,304.89,6.02,D
31.68568,74.69337,324.86,1.05,1.02,2026-05-05,0956,Aqua,MODIS,66,6.1NRT,303.82,9.32,D
31.68398,74.68272,323.41,1.05,1.02,2026-05-05,0956,Aqua,MODIS,38,6.1NRT,304.27,8.77,D
31.76953,74.81206,329.05,1.04,1.02,2026-05-05,0956,Aqua,MODIS,59,6.1NRT,309.89,12.82,D
31.80107,74.83789,326.16,1.04,1.02,2026-05-05,0956,Aqua,MODIS,74,6.1NRT,307.53,9.66,D
31.89618,75.38826,324.17,1.01,1.01,2026-05-05,0956,Aqua,MODIS,72,6.1NRT,307.41,7.7,D
31.90649,75.39669,331.75,1.01,1.01,2026-05-05,0956,Aqua,MODIS,82,6.1NRT,307.61,16.84,D
31.92783,75.47716,329.68,1.01,1,2026-05-05,0956,Aqua,MODIS,80,6.1NRT,306.9,14.93,D
31.8425,74.92684,324.09,1.03,1.02,2026-05-05,0956,Aqua,MODIS,71,6.1NRT,308.18,8.53,D
31.84085,74.91634,326.56,1.04,1.02,2026-05-05,0956,Aqua,MODIS,75,6.1NRT,308.35,11.34,D
31.71995,74.16325,331.3,1.09,1.04,2026-05-05,0956,Aqua,MODIS,74,6.1NRT,302.9,22.44,D
31.82887,74.66696,336.18,1.05,1.02,2026-05-05,0956,Aqua,MODIS,85,6.1NRT,308.23,26.49,D
31.82718,74.6563,324.47,1.05,1.02,2026-05-05,0956,Aqua,MODIS,36,6.1NRT,308.23,10.46,D
31.91516,75.14223,329.78,1.02,1.01,2026-05-05,0956,Aqua,MODIS,42,6.1NRT,307.19,13.84,D
31.91353,75.13183,328.58,1.02,1.01,2026-05-05,0956,Aqua,MODIS,31,6.1NRT,307.34,12.44,D
31.97831,75.49166,327.21,1.01,1,2026-05-05,0956,Aqua,MODIS,51,6.1NRT,305.74,13.78,D
31.96409,75.39906,324.04,1.01,1.01,2026-05-05,0956,Aqua,MODIS,68,6.1NRT,307.03,7.83,D
31.92617,75.09677,341.23,1.02,1.01,2026-05-05,0956,Aqua,MODIS,89,6.1NRT,304.06,34.44,D
31.87639,74.78181,321.38,1.04,1.02,2026-05-05,0956,Aqua,MODIS,52,6.1NRT,305.59,4.73,D
31.96241,75.27139,321.27,1.02,1.01,2026-05-05,0956,Aqua,MODIS,67,6.1NRT,305.06,5.94,D
31.98946,75.32965,325.71,1.01,1.01,2026-05-05,0956,Aqua,MODIS,54,6.1NRT,309.15,8.65,D
31.99819,75.32777,327.29,1.01,1.01,2026-05-05,0956,Aqua,MODIS,76,6.1NRT,308.43,10.57,D
31.94983,75.01601,323.67,1.03,1.01,2026-05-05,0956,Aqua,MODIS,26,6.1NRT,303.29,9.68,D
32.05088,75.61398,331.45,1.01,1,2026-05-05,0956,Aqua,MODIS,82,6.1NRT,307.47,17.14,D
32.01485,75.37749,340.34,1.01,1.01,2026-05-05,0956,Aqua,MODIS,89,6.1NRT,307.55,30.33,D
31.84678,74.19617,321.37,1.09,1.04,2026-05-05,0956,Aqua,MODIS,60,6.1NRT,305.63,7.51,D
32.05483,75.33131,324.77,1.01,1.01,2026-05-05,0956,Aqua,MODIS,57,6.1NRT,305.69,8.28,D
32.06356,75.32943,336.61,1.01,1.01,2026-05-05,0956,Aqua,MODIS,86,6.1NRT,307.44,23.42,D
32.0826,75.336,338.21,1.01,1.01,2026-05-05,0956,Aqua,MODIS,86,6.1NRT,304.24,28.38,D
32.06576,75.16836,323.18,1.02,1.01,2026-05-05,0956,Aqua,MODIS,69,6.1NRT,306.12,8.1,D
32.06415,75.15797,322.1,1.02,1.01,2026-05-05,0956,Aqua,MODIS,67,6.1NRT,306.99,6.84,D
31.97802,74.6105,328.78,1.05,1.02,2026-05-05,0956,Aqua,MODIS,77,6.1NRT,306.25,16.18,D
32.10797,75.38386,323.61,1.01,1.01,2026-05-05,0956,Aqua,MODIS,71,6.1NRT,306.9,9.34,D
32.03083,74.35764,324.42,1.07,1.03,2026-05-05,0956,Aqua,MODIS,67,6.1NRT,306.77,9.39,D
32.02908,74.34679,323.25,1.07,1.03,2026-05-05,0956,Aqua,MODIS,62,6.1NRT,306.78,8.01,D
32.03976,74.35561,325.17,1.07,1.03,2026-05-05,0956,Aqua,MODIS,66,6.1NRT,306.39,10.22,D
32.06371,74.27684,323.92,1.07,1.03,2026-05-05,0956,Aqua,MODIS,69,6.1NRT,306.89,10.04,D
32.09941,74.32518,322.73,1.07,1.03,2026-05-05,0956,Aqua,MODIS,66,6.1NRT,305.78,8.67,D
32.10668,74.25572,323.71,1.07,1.03,2026-05-05,0956,Aqua,MODIS,68,6.1NRT,306.09,9.56,D
32.21992,74.49283,327.32,1.05,1.03,2026-05-05,0956,Aqua,MODIS,74,6.1NRT,307.37,12.56,D
32.30794,74.52296,328.45,1.05,1.02,2026-05-05,0956,Aqua,MODIS,76,6.1NRT,306.85,13.99,D
32.36076,74.56647,323.15,1.05,1.02,2026-05-05,0956,Aqua,MODIS,63,6.1NRT,307.68,7.35,D
32.3982,74.61784,322.94,1.04,1.02,2026-05-05,0956,Aqua,MODIS,54,6.1NRT,308.14,8.83,D
32.48079,74.8515,323.04,1.03,1.01,2026-05-05,0956,Aqua,MODIS,62,6.1NRT,306.67,6.98,D
32.46004,74.60394,321.14,1.04,1.02,2026-05-05,0956,Aqua,MODIS,62,6.1NRT,308.01,6.3,D
31.10399,76.06953,318.24,1.98,1.37,2026-05-06,0434,Terra,MODIS,75,6.1NRT,300.92,16.97,D
29.25087,75.89062,323.83,2.79,1.6,2026-05-06,1034,Aqua,MODIS,56,6.1NRT,302.68,35.87,D
29.57178,74.52264,326.35,2.24,1.45,2026-05-06,1034,Aqua,MODIS,65,6.1NRT,304,28.16,D
29.97882,75.76173,323.65,2.79,1.6,2026-05-06,1034,Aqua,MODIS,60,6.1NRT,303.81,28.64,D
30.16273,76.5836,325.86,3.21,1.7,2026-05-06,1034,Aqua,MODIS,68,6.1NRT,302.24,59.86,D
30.05362,75.26077,323.68,2.57,1.54,2026-05-06,1034,Aqua,MODIS,62,6.1NRT,302.71,29.26,D
30.59109,75.51253,323.8,2.73,1.58,2026-05-06,1034,Aqua,MODIS,48,6.1NRT,300.6,37.18,D
31.2351,74.81154,324.51,2.48,1.52,2026-05-06,1034,Aqua,MODIS,69,6.1NRT,303.27,28.55,D
29.6099,74.45006,307.57,1.03,1.01,2026-05-06,1531,Terra,MODIS,70,6.1NRT,296.86,6.29,N
31.7023,75.60311,304.1,1.01,1,2026-05-06,1533,Terra,MODIS,58,6.1NRT,291.08,5.64,N
32.06739,75.35573,302.64,1,1,2026-05-06,1533,Terra,MODIS,50,6.1NRT,291.95,4.48,N
32.16024,75.42737,302.07,1,1,2026-05-06,1533,Terra,MODIS,42,6.1NRT,291.66,3.62,N
32.15886,75.41705,305.23,1,1,2026-05-06,1533,Terra,MODIS,63,6.1NRT,291.86,5.44,N
32.18281,75.52904,301.9,1.01,1,2026-05-06,1533,Terra,MODIS,45,6.1NRT,291.89,3.74,N
32.16899,75.4257,302.34,1,1,2026-05-06,1533,Terra,MODIS,27,6.1NRT,291.33,3.63,N
32.19757,75.50504,327.73,1.01,1,2026-05-06,1533,Terra,MODIS,100,6.1NRT,293.46,23.79,N
32.20357,75.4827,309.6,1.01,1,2026-05-06,1533,Terra,MODIS,53,6.1NRT,292.33,7.58,N
29.73032,76.09318,321.84,2.44,1.51,2026-05-07,0336,Terra,MODIS,70,6.1NRT,299.58,32.43,D
29.6726,76.30669,319.24,2.35,1.48,2026-05-07,0336,Terra,MODIS,65,6.1NRT,299.02,20.89,D
29.38935,75.12664,320.35,2.83,1.61,2026-05-07,0336,Terra,MODIS,64,6.1NRT,302.96,25.42,D
28.79866,76.83057,319.14,2.1,1.41,2026-05-07,0336,Terra,MODIS,60,6.1NRT,299.22,15.58,D
30.04299,74.47581,324.43,2.42,1.5,2026-05-07,0934,Aqua,MODIS,63,6.1NRT,308.11,24.08,D
30.06746,74.15603,323.13,2.54,1.53,2026-05-07,0934,Aqua,MODIS,59,6.1NRT,307.74,25.54,D
30.17244,74.58281,323.7,2.36,1.48,2026-05-07,0934,Aqua,MODIS,65,6.1NRT,306.99,23.66,D
30.47963,74.84123,323.15,2.23,1.45,2026-05-07,0934,Aqua,MODIS,64,6.1NRT,301.26,29.52,D
30.48067,74.83389,319.86,2.23,1.45,2026-05-07,0934,Aqua,MODIS,51,6.1NRT,301.27,17.44,D
30.51817,74.6349,322.49,2.29,1.47,2026-05-07,0934,Aqua,MODIS,64,6.1NRT,305.38,23.19,D
31.06537,74.81591,321.94,2.16,1.43,2026-05-07,0934,Aqua,MODIS,68,6.1NRT,301.24,22.97,D
31.47117,74.6533,319.23,2.17,1.43,2026-05-07,0934,Aqua,MODIS,22,6.1NRT,299,12.93,D
32.47786,74.60436,323.1,1,1,2026-05-08,0414,Terra,MODIS,74,6.1NRT,302.37,10.79,D
32.40488,74.32282,316.05,1,1,2026-05-08,0414,Terra,MODIS,59,6.1NRT,299.73,5.39,D
32.27954,74.4942,323.97,1,1,2026-05-08,0414,Terra,MODIS,75,6.1NRT,302.87,11.04,D
32.27808,74.50452,320.13,1,1,2026-05-08,0414,Terra,MODIS,68,6.1NRT,301.52,7,D
32.21964,74.59923,317.31,1,1,2026-05-08,0414,Terra,MODIS,60,6.1NRT,301.74,5.71,D
32.23419,74.43254,317.45,1,1,2026-05-08,0414,Terra,MODIS,62,6.1NRT,300.67,5.67,D
32.23273,74.44286,317.99,1,1,2026-05-08,0414,Terra,MODIS,64,6.1NRT,301.39,5.8,D
32.12243,75.00835,316.12,1,1,2026-05-08,0414,Terra,MODIS,61,6.1NRT,300.78,4.93,D
32.21063,74.26288,315.42,1,1,2026-05-08,0414,Terra,MODIS,52,6.1NRT,300.56,5.45,D
32.15826,74.63422,319.36,1,1,2026-05-08,0414,Terra,MODIS,67,6.1NRT,301.88,7.43,D
32.12918,74.37882,322.19,1,1,2026-05-08,0414,Terra,MODIS,71,6.1NRT,302.17,9.32,D
32.02155,75.06674,333.73,1,1,2026-05-08,0414,Terra,MODIS,85,6.1NRT,302.07,24.05,D
32.1101,74.32227,320.02,1,1,2026-05-08,0414,Terra,MODIS,67,6.1NRT,302,7.92,D
32.10998,74.25867,321.11,1,1,2026-05-08,0414,Terra,MODIS,70,6.1NRT,301.11,9.49,D
31.9801,75.1647,319.66,1.01,1,2026-05-08,0414,Terra,MODIS,68,6.1NRT,301.63,6.88,D
31.91582,75.35427,320.22,1.01,1.01,2026-05-08,0414,Terra,MODIS,69,6.1NRT,299.78,8.89,D
31.90407,75.17549,318.14,1.01,1,2026-05-08,0414,Terra,MODIS,64,6.1NRT,301.4,5.96,D
31.90255,75.18581,323.46,1.01,1,2026-05-08,0414,Terra,MODIS,74,6.1NRT,301.35,11.44,D
31.90438,75.11185,318.62,1.01,1,2026-05-08,0414,Terra,MODIS,64,6.1NRT,300.87,5.88,D
31.8837,74.80511,318.86,1,1,2026-05-08,0414,Terra,MODIS,55,6.1NRT,302.26,6.6,D
31.84511,75.00896,320.16,1,1,2026-05-08,0414,Terra,MODIS,68,6.1NRT,301.03,8.12,D
31.7701,75.0895,320.71,1.01,1,2026-05-08,0414,Terra,MODIS,69,6.1NRT,301.19,7.94,D
31.81666,74.70773,329.81,1,1,2026-05-08,0414,Terra,MODIS,80,6.1NRT,302.92,17.28,D
31.79618,74.70838,325.16,1,1,2026-05-08,0414,Terra,MODIS,75,6.1NRT,302.42,11.98,D
31.80212,74.60414,316.85,1,1,2026-05-08,0414,Terra,MODIS,58,6.1NRT,300.55,5.38,D
31.80065,74.6144,318.33,1,1,2026-05-08,0414,Terra,MODIS,63,6.1NRT,300.38,6.5,D
31.78741,74.70669,320.91,1,1,2026-05-08,0414,Terra,MODIS,68,6.1NRT,302.16,7.44,D
31.73292,74.89649,318.16,1,1,2026-05-08,0414,Terra,MODIS,62,6.1NRT,301.45,5.68,D
31.75243,74.63673,319.32,1,1,2026-05-08,0414,Terra,MODIS,65,6.1NRT,302.78,5.89,D
31.67295,74.98381,325.61,1,1,2026-05-08,0414,Terra,MODIS,76,6.1NRT,300.85,13.28,D
31.66567,74.97181,318.23,1,1,2026-05-08,0414,Terra,MODIS,63,6.1NRT,301.1,6.11,D
31.57507,75.21877,317.15,1.01,1,2026-05-08,0414,Terra,MODIS,58,6.1NRT,300.25,5.85,D
31.56667,75.15341,316.47,1.01,1,2026-05-08,0414,Terra,MODIS,59,6.1NRT,300.62,5.16,D
31.55455,74.97572,317.97,1,1,2026-05-08,0414,Terra,MODIS,62,6.1NRT,301.53,5.98,D
31.52545,74.92782,322.6,1,1,2026-05-08,0414,Terra,MODIS,72,6.1NRT,302.23,9.68,D
31.50916,74.97739,320.36,1,1,2026-05-08,0414,Terra,MODIS,68,6.1NRT,301.09,8.02,D
31.45027,74.68573,323.14,1,1,2026-05-08,0414,Terra,MODIS,73,6.1NRT,302.7,9.54,D
31.3621,75.21116,319.83,1.01,1.01,2026-05-08,0414,Terra,MODIS,64,6.1NRT,300.66,9.97,D
31.35427,75.01902,318.69,1.01,1,2026-05-08,0414,Terra,MODIS,64,6.1NRT,301.08,6.25,D
31.40211,74.62847,318.72,1,1,2026-05-08,0414,Terra,MODIS,65,6.1NRT,302.23,5.83,D
31.30579,75.04119,318.51,1.01,1,2026-05-08,0414,Terra,MODIS,64,6.1NRT,301.92,5.67,D
31.28239,75.1253,325.15,1.01,1,2026-05-08,0414,Terra,MODIS,0,6.1NRT,301.27,14.72,D
31.23993,75.10635,316.46,1.01,1,2026-05-08,0414,Terra,MODIS,43,6.1NRT,300.45,6,D
31.06801,75.51369,321.54,1.03,1.01,2026-05-08,0414,Terra,MODIS,71,6.1NRT,301.8,8.83,D
31.06165,75.55544,320.25,1.03,1.01,2026-05-08,0414,Terra,MODIS,70,6.1NRT,301.99,7.59,D
31.18597,74.65842,321.16,1,1,2026-05-08,0414,Terra,MODIS,69,6.1NRT,302.56,8.29,D
31.09142,75.04349,327.03,1.01,1,2026-05-08,0414,Terra,MODIS,78,6.1NRT,302.66,14.83,D
31.08991,75.05375,318.09,1.01,1,2026-05-08,0414,Terra,MODIS,62,6.1NRT,302.32,5.33,D
31.10424,74.70953,320.84,1,1,2026-05-08,0414,Terra,MODIS,56,6.1NRT,302.43,9.77,D
31.05504,74.98363,319.02,1.01,1,2026-05-08,0414,Terra,MODIS,65,6.1NRT,302.87,6.06,D
31.02645,75.11526,319.76,1.01,1.01,2026-05-08,0414,Terra,MODIS,66,6.1NRT,302.28,6.48,D
30.72548,76.51777,318.36,1.11,1.05,2026-05-08,0414,Terra,MODIS,67,6.1NRT,299.08,8.31,D
30.78241,75.68544,319.57,1.04,1.02,2026-05-08,0414,Terra,MODIS,65,6.1NRT,300.18,9.42,D
30.74919,75.59691,322.16,1.04,1.02,2026-05-08,0414,Terra,MODIS,69,6.1NRT,301.69,10.19,D
30.75096,75.22266,318.77,1.02,1.01,2026-05-08,0414,Terra,MODIS,62,6.1NRT,302.25,6.72,D
30.66982,75.14724,321.65,1.02,1.01,2026-05-08,0414,Terra,MODIS,68,6.1NRT,303.1,8.2,D
30.69632,74.84707,319.45,1.01,1,2026-05-08,0414,Terra,MODIS,64,6.1NRT,303.56,5.48,D
30.57197,75.12193,318.75,1.02,1.01,2026-05-08,0414,Terra,MODIS,60,6.1NRT,303.34,5.69,D
30.32312,76.65234,319.76,1.13,1.06,2026-05-08,0414,Terra,MODIS,66,6.1NRT,300.21,9.19,D
30.32126,76.66371,321.92,1.13,1.06,2026-05-08,0414,Terra,MODIS,70,6.1NRT,300.65,11.65,D
30.26776,76.59895,321.06,1.13,1.06,2026-05-08,0414,Terra,MODIS,69,6.1NRT,301.29,9.97,D
30.49192,75.09975,323.82,1.02,1.01,2026-05-08,0414,Terra,MODIS,71,6.1NRT,303.4,10.15,D
30.19936,76.62549,321.81,1.13,1.06,2026-05-08,0414,Terra,MODIS,70,6.1NRT,300.12,12.03,D
30.3978,75.17059,319.21,1.02,1.01,2026-05-08,0414,Terra,MODIS,61,6.1NRT,303.36,6.41,D
30.26011,75.88761,320.31,1.06,1.03,2026-05-08,0414,Terra,MODIS,65,6.1NRT,303.49,7.32,D
30.25843,75.89832,319.38,1.06,1.03,2026-05-08,0414,Terra,MODIS,62,6.1NRT,303.2,6.14,D
30.32574,75.27731,325.74,1.03,1.01,2026-05-08,0414,Terra,MODIS,74,6.1NRT,303.84,13.13,D
30.31689,75.27556,319.43,1.03,1.01,2026-05-08,0414,Terra,MODIS,61,6.1NRT,303.4,6.94,D
30.24445,75.20226,320.32,1.02,1.01,2026-05-08,0414,Terra,MODIS,63,6.1NRT,304.4,7.14,D
30.04369,76.14323,325.79,1.09,1.04,2026-05-08,0414,Terra,MODIS,75,6.1NRT,304.25,13.7,D
30.21053,74.74743,320.32,1.01,1,2026-05-08,0414,Terra,MODIS,60,6.1NRT,305.12,5.89,D
30.19555,74.84908,319.68,1.01,1,2026-05-08,0414,Terra,MODIS,57,6.1NRT,304.74,5.9,D
30.19576,74.78637,323.77,1.01,1,2026-05-08,0414,Terra,MODIS,69,6.1NRT,305.64,9.24,D
29.95153,76.14036,319.48,1.09,1.04,2026-05-08,0414,Terra,MODIS,62,6.1NRT,303.44,7.03,D
30.05274,75.00432,319.69,1.02,1.01,2026-05-08,0414,Terra,MODIS,56,6.1NRT,304.55,5.51,D
30.01659,75.12385,321.1,1.02,1.01,2026-05-08,0414,Terra,MODIS,61,6.1NRT,304.95,6.89,D
29.83422,76.23493,318.85,1.1,1.05,2026-05-08,0414,Terra,MODIS,61,6.1NRT,303.21,6.74,D
30.11889,74.30858,325.2,1,1,2026-05-08,0414,Terra,MODIS,72,6.1NRT,306.51,10.83,D
30.11743,74.31866,323.06,1,1,2026-05-08,0414,Terra,MODIS,68,6.1NRT,306.22,8.62,D
29.9091,75.7038,320.65,1.06,1.03,2026-05-08,0414,Terra,MODIS,62,6.1NRT,304.97,6.8,D
29.73459,76.21932,318.05,1.1,1.05,2026-05-08,0414,Terra,MODIS,57,6.1NRT,303.13,6.02,D
30.0397,74.0747,322.56,1,1,2026-05-08,0414,Terra,MODIS,65,6.1NRT,305.92,9.6,D
30.03826,74.08477,321.98,1,1,2026-05-08,0414,Terra,MODIS,64,6.1NRT,305.81,8.87,D
29.79498,75.72319,323.23,1.06,1.03,2026-05-08,0414,Terra,MODIS,68,6.1NRT,304.79,9.94,D
30.05054,73.54832,320.45,1.01,1,2026-05-08,0414,Terra,MODIS,50,6.1NRT,303.51,8.81,D
29.95672,74.21435,322.43,1,1,2026-05-08,0414,Terra,MODIS,65,6.1NRT,306.68,7.53,D
29.80012,75.02068,321.03,1.02,1.01,2026-05-08,0414,Terra,MODIS,58,6.1NRT,306.33,6.43,D
29.65626,75.72167,325.7,1.06,1.03,2026-05-08,0414,Terra,MODIS,72,6.1NRT,304.71,13.17,D
29.64226,75.75179,320.8,1.07,1.03,2026-05-08,0414,Terra,MODIS,61,6.1NRT,304.86,6.98,D
29.73671,75.01891,322.63,1.02,1.01,2026-05-08,0414,Terra,MODIS,63,6.1NRT,306.14,7.8,D
29.73516,75.02915,327.9,1.02,1.01,2026-05-08,0414,Terra,MODIS,74,6.1NRT,306.43,13.87,D
29.61386,75.45721,319.13,1.05,1.02,2026-05-08,0414,Terra,MODIS,51,6.1NRT,304.48,5.8,D
29.50049,76.06213,319.66,1.1,1.04,2026-05-08,0414,Terra,MODIS,59,6.1NRT,302.8,7.6,D
29.6911,74.56949,321.48,1.01,1,2026-05-08,0414,Terra,MODIS,58,6.1NRT,306.62,6.23,D
29.49585,75.50285,319.65,1.05,1.02,2026-05-08,0414,Terra,MODIS,55,6.1NRT,304.22,7.07,D
29.59511,74.79044,322.61,1.01,1.01,2026-05-08,0414,Terra,MODIS,62,6.1NRT,305.77,8.29,D
29.62839,74.42751,320.98,1,1,2026-05-08,0414,Terra,MODIS,54,6.1NRT,306.86,6.12,D
29.39567,75.84935,320.76,1.08,1.04,2026-05-08,0414,Terra,MODIS,61,6.1NRT,303.49,8.12,D
29.58593,74.47122,328.38,1,1,2026-05-08,0414,Terra,MODIS,74,6.1NRT,306.98,14.55,D
29.33938,76.0281,320.9,1.1,1.04,2026-05-08,0414,Terra,MODIS,62,6.1NRT,302.85,9.39,D
29.47966,75.00332,320.17,1.02,1.01,2026-05-08,0414,Terra,MODIS,52,6.1NRT,305.1,6.37,D
29.49536,74.83853,319.09,1.02,1.01,2026-05-08,0414,Terra,MODIS,37,6.1NRT,304.01,7.37,D
29.49384,74.84869,322.2,1.02,1.01,2026-05-08,0414,Terra,MODIS,60,6.1NRT,304.96,10.36,D
29.49718,74.76581,320,1.01,1.01,2026-05-08,0414,Terra,MODIS,49,6.1NRT,305.32,7.57,D
29.16062,76.62289,324.53,1.17,1.07,2026-05-08,0414,Terra,MODIS,71,6.1NRT,302.03,15.26,D
29.15873,76.63446,319.68,1.17,1.08,2026-05-08,0414,Terra,MODIS,59,6.1NRT,301.63,9.11,D
29.47495,74.47504,321.38,1.01,1,2026-05-08,0414,Terra,MODIS,55,6.1NRT,306.72,6.65,D
29.20185,76.07282,319.05,1.1,1.05,2026-05-08,0414,Terra,MODIS,54,6.1NRT,302.52,7.16,D
